Year,Month,Dekad,Rainfall (mm),Average (mm),County
2018,2,2,4,11.391,Embu
2018,2,3,3.13,7.826,Embu
2018,3,1,90.304,23.435,Embu
2018,3,2,100.391,27.913,Embu
2018,3,3,56,45.826,Embu
2018,4,1,133.565,101.087,Embu
2018,4,2,290.217,99.609,Embu
2018,4,3,242.478,125.217,Embu
2018,5,1,147.696,71.739,Embu
2018,5,2,153.913,53.652,Embu
2018,5,3,80.478,47.957,Embu
2018,6,1,36.087,11.348,Embu
2018,6,2,21.174,9.217,Embu
2018,6,3,22.522,9,Embu
2018,7,1,25.739,11.783,Embu
2018,7,2,23.522,12.261,Embu
2018,7,3,16.348,14.957,Embu
2018,8,1,7.87,15.174,Embu
2018,8,2,9.957,12.696,Embu
2018,8,3,7.652,16.696,Embu
2018,9,1,26.565,11.87,Embu
2018,9,2,11.087,11,Embu
2018,9,3,22.348,9.478,Embu
2018,10,1,17.522,36.826,Embu
2018,10,2,22.435,52.261,Embu
2018,10,3,50.435,87,Embu
2018,11,1,76.826,101.043,Embu
2018,11,2,77.565,111.043,Embu
2018,11,3,54.696,85.478,Embu
2018,12,1,79.826,34.913,Embu
2018,12,2,86.522,24.478,Embu
2018,12,3,7,22.696,Embu
2019,1,1,20.261,14.261,Embu
2019,1,2,14.13,11.826,Embu
2019,1,3,7.478,12,Embu
2019,2,1,4.087,6.783,Embu
2019,2,2,8.043,11.391,Embu
2019,2,3,13.304,7.826,Embu
2019,3,1,6.435,23.435,Embu
2019,3,2,2.739,27.913,Embu
2019,3,3,16.522,45.826,Embu
2019,4,1,21.174,101.087,Embu
2019,4,2,23.087,99.609,Embu
2019,4,3,188.087,125.217,Embu
2019,5,1,81.696,71.739,Embu
2019,5,2,60.783,53.652,Embu
2019,5,3,50.913,47.957,Embu
2019,6,1,26.826,11.348,Embu
2019,6,2,9.13,9.217,Embu
2019,6,3,9.304,9,Embu
2019,7,1,8.609,11.783,Embu
2019,7,2,8.739,12.261,Embu
2019,7,3,27.696,14.957,Embu
2019,8,1,9.522,15.174,Embu
